url,titulo,bajada,cuerpo,fecha_raw
http://www.emol.com/noticias/Nacional/2025/01/06/1153273/homicidio-frustrado-pudahuel.html,Homicidio frustrado: Diez sujetos irrumpen en domicilio y disparan contra padre e hijo,"La Fiscalía ECOH baraja la posibilidad de un ajuste de cuentas. El joven de 18 años tiene antecedentes penales, mientras que su progenitor no.","El Equipo de la Fiscalía ECOH, en conjunto con Carabineros del OS9 y Labocar, investigan un violento ataque armado registrado en la comuna de Pudahuel, que dejó a un joven de 18 años y a su padre, de 50, heridos de bala. El incidente, catalogado como homicidio frustrado, ocurrió el domingo alrededor de las 17.00 horas dentro del domicilio de las víctimas.  El fiscal a cargo, Ernesto González, detalló que ""un grupo de entre ocho y diez sujetos, algunos armados con armas de fuego, ingresó al domicilio y procedió a disparar en diversas oportunidades en contra de dos personas. Ambas resultaron lesionadas, pero se encuentran fuera de riesgo vital"".  Aunque no se conoce el número exacto de disparos, las autoridades han recopilado múltiples evidencias balísticas tanto en el frontis como al interior del domicilio. González confirmó que ""una de las víctimas viviría en este domicilio y otra estaría de paso en el lugar"".  Sobre el posible móvil del ataque, el fiscal explicó que aún no se han podido recabar declaraciones de las víctimas.""Todavía no tenemos claro el móvil en este momento. Una de las hipótesis podría ser un ajuste de cuentas, pero no tenemos una línea investigativa fija"", añadió.  El padre habría intentado repeler el ataque. Según González, ""en principio, los atacantes habrían estado buscando al hijo de esta persona. Él trató de repeler este ataque y, en esa dinámica, le habrían llegado disparos en las piernas"".  En el domicilio había una tercera persona que no resultó lesionada. Asimismo, se confirmó que el joven tiene antecedentes penales, mientras que el padre no los registra. ""Se están realizando diligencias para esclarecer cualquier posible vinculación con estos antecedentes"", señaló el fiscal.  Las próximas acciones investigativas incluyen la recopilación de cámaras de seguridad, la búsqueda de testigos y la toma de declaraciones a las víctimas. Las autoridades trabajan para identificar a los responsables y determinar las motivaciones detrás de este violento ataque.",
http://www.emol.com/noticias/Nacional/2025/01/06/1153275/sujetos-millonario-robo-quinta-normal.html,Sujetos realizan millonario robo en bodega de Quinta Normal: Intentaron atropellar a carabineros,"Se llevaron una caja fuerte que contenía $20 millones, US$ 15 mil y nueve mil euros.","Un grupo de sujetos realizó anoche un millonario robo a la bodega de una ferretería en la comuna de Quinta Normal, Región Metropolitana. En su escapatoria, los individuos intentaron atropellar a personal de Carabineros. Los hechos fueron reportados cerca de las 23.30 horas, cuando el dueño de la Ferretería Distribuidora Trentini informó a la policía uniformada sobre un grupo de individuos que había ingresado al recinto, emplazado en la intersección de Avenida Matucana con Andes. Por ello, los efectivos policiales se dirigieron hasta la avenida y observaron cómo un sujeto levantaba la cortina metálica de acceso principal del local para facilitar la salida de un vehículo desde el recinto. El vehículo intentó a atropellar al personal de Carabineros que se encontraba en el lugar, por lo que los uniformados repelieron la acción disparando con sus armas de servicio, impactando a la cabina del transporte. Los uniformados persiguieron el furgón, sin embargo, escapó en dirección desconocida.  Tras eso, se inspeccionó el local y se encontró un agujero. El subcomisario Juan Contreras, de la Bicrim San Bernardo, explicó que ""sujetos desconocidos ingresan por una empresa colindante, realizando un forado a esta empresa para sustraer diversas especies desde el interior"". Entre los elementos sustraídos están diversas especies en construcción y una caja fuerte que contenía cerca de $42 millones en diversas divisas: $20 millones,  US$ 15 mil y nueve mil euros, además de un rifle. Contreras dijo que los especialistas de la policía civil, que se encuentran a cargo de las diligencias del caso, trabajan para ""dar con el paradero de los autores del hecho investigado"".",
http://www.emol.com/noticias/Nacional/2025/01/06/1153280/puntaje-nacional-paes-desayuno.html,"""Llamé a mi mamá y se puso a llorar"": Jóvenes que alcanzaron puntaje nacional en la PAES cuentan su experiencia","Más de 256 mil personas rindieron entre el 2 y el 4 de diciembre pasado al menos alguna de las pruebas, un aumento de 1,7% respecto de la rendición del año anterior, de acuerdo con el Ministerio de Educación.","""Me llamó el Presidente para avisarme, no lo podía creer, me costó caer en cuenta de que era verdad"". Eso es parte del relato de Benjamín Rivas, joven de Curanilahue que logró los mil puntos en la última edición de la Prueba de Acceso a la Educación Superior (PAES), en la competencia Matemática 1. ""Tengo una parálisis cerebral. Desde que nací prácticamente que asisto a la Teletón, y ellos me orientaron con respecto a la PAES"", explica Rivas (18), que egresó el año pasado del Liceo Polivalente Bicentenario Mariano Latorre, institución pública en Curanilahue, Región del Biobío, según consignó El Mercurio.El joven, cuya meta ahora es estudiar Ingeniería en Informática en la U. del Bio-Bío, añadió que ""a pesar de todas las dificultades, siempre hay una manera de salir adelante y pararse cada día"". Rivas es uno de los que fue invitado para desayunar hoy, a las 10:15 horas, con el Presidente Gabriel Boric en La Moneda, para reconocer las Distinciones a las Trayectorias Educativas (DTE), modelo que por tercer año reemplaza el clásico reconocimiento exclusivo a los puntajes nacionales.  De acuerdo con el Ministerio de Educación, durante la rendición de la PAES regular, entre el 2 y el 4 de diciembre pasado, más de 256 mil personas rindieron al menos alguna de las pruebas, un aumento de 1,7% respecto de la rendición del año anterior. De acuerdo con las reglas del Sistema de Acceso, podrán postular centralizadamente aquellos postulantes que cumplan con alguna de estas condiciones: obtener un puntaje promedio igual o superior a 458 puntos en las pruebas obligatorias vigentes (Competencia Matemática 1 y Competencia Lectora) y contar con al menos una prueba electiva válida, o estar dentro del 10% con mejores notas de su establecimiento.Mateo Fuente-Alba recibió ayer la llamada anunciando que había obtenido el doble logro de alcanzar mil puntos en las pruebas de Matemática 1 y 2: ""Llamé a mi mamá y se puso a llorar, y después llamé a mi papá y lo mismo. Ahí empezaron después a llegar las llamadas de mis amigos y más familiares, fue emocionante"", dijo. ""En cuarto medio empecé con la preparación de forma más fuerte, pero llevo haciendo ensayos desde segundo medio (...) Me becaron en un preuniversitario, pero después me salí porque no iba a mi ritmo, y preferí prepararme por mi cuenta"", narró el penquista, que obtuvo además 930 puntos en la prueba de Ciencias y 870 en Lenguaje.El joven egresado del Colegio Saint Johns de San Pedro de la Paz, indicó que desea estudiar Ingeniería Civil industrial en la UC.En tanto, tras enterarse de que fue puntaje nacional, Anaís Venegas (17), de Los Andes, tampoco podía creer que fuera verdad: ""Me llamó el Presidente a mi número personal, luego me contactó por WhatsApp (...) Yo al principio pensé que me estaban molestando"", afirmó.  En efecto, Gabriel Boric llamó a la joven —egresada del Liceo Bicentenario Técnico Amancay— cerca de las 19:00 horas del sábado para informarle que había obtenido el puntaje máximo en la prueba de Matemática 1, y para invitarla al tradicional desayuno en el Palacio de La Moneda. La joven desea estudiar Ingeniería Civil Química, y está barajando sus opciones en cuanto a universidades, pero quiere que sea una de prestigio.  De la misma manera, Isidora Rojas (18) del Colegio Particular Montessori Talca, alcanzó los mil puntos en M1 en esta ocasión: ""Esperaba unos buenos puntajes porque me había preparado mucho. La prueba de M1 estaba muy fácil"". ""El colegio nos hizo, desde septiembre hasta noviembre, ensayos de las pruebas todos los días"", indica la joven maulina que espera estudiar diseño en la U. de Talca. Renzo Veloso (18) quiere estudiar Medicina en la UC, y la noticia de haber logrado el máximo puntaje en la también en la prueba M1 lo acerca más a ese sueño: ""Me llamaron por teléfono, no recuerdo quién era ni de qué institución, porque me puse nervioso"", recuerda el joven, que egresó del Instituto Chacabuco de Los Andes, colegio privado. ""Encontré sencilla la prueba de matemáticas, nada fuera de lo que me esperaba. Rendir lenguaje fue una incógnita y ciencias si la encontré difícil"", finaliza. Nicolás Millán (18) estudió en el Liceo Bicentenario de San Bernardo, y también logró mil puntos en Matemática 1: ""En mi familia se pusieron como locos, me han estado llamando gran parte del día, muchos llorando, muy emocionados, gritando"", dice el joven, que desea estudiar Ingeniería Civil en la UC. ""Me parece un poco surreal. Yo esperaba que me fuera bien en la prueba, pero en ningún momento me proyecté realmente desayunando en La Moneda con el Presidente"", afirma Millán, que durante todo el segundo semestre de 2024 estudió por su cuenta, complementando dos años anteriores de preuniversitario.",
http://www.emol.com/noticias/Nacional/2025/01/06/1153282/etcheverry-defiende-gobierno-casa-allende.html,"Casa de Allende: Etcheverry dice que estructura de propiedad cambio en ""varias ocasiones"" e insiste en rol de Contraloría","La vocera (s) afirmó que ""si bien por supuesto que se sabía a quién pertenecía la casa, el análisis legal final, el que gatilla la decisión, solo se podía hacer en el momento previo al contrato de compra"".","La ministra vocera (s) de Gobierno, Aisén Etcheverry, abordó la polémica generada a partir de la decisión del Ejecutivo de adquirir la casa ubicada en Guardia Vieja, en la comuna de Providencia, del expresidente Salvador Allende con la finalidad de convertirlo en un museo.A razón de que el inmueble tenía como co-propietaria a la ministra de Defensa, Maya Fernández, y a la vulneración al artículo 37 bis de la Constitución que radicaba en la transacción, el Gobierno echó pie atrás sobre la compra. Con todas las críticas que esta situación ha generado y el emplazamiento que la oposición dirige al Presidente Gabriel Boric sobre cobrar responsabilidades políticas, la portavoz del Ejecutivo defendió el proceso.En conversación con Tele13 Radio, Etcheverry partió formulando que ""la adquisición de un inmueble por el Estado es un proceso que tiene muchas etapas. No es como la adquisición de cualquier bien ¿Verdad?"". ""Esto comienza con una solicitud que se hace desde el Servicio de Patrimonio de Bienes Nacionales. Posterior a eso se elabora y se dicta un decreto supremo que fue autorizado por Contraloría. Pasó a toma de razón de Contraloría, donde se identifican los inmuebles de la familia del expresidente Aylwin y del expresidente Allende donde se autoriza la realización de la compra, y luego de eso viene el proceso mismo de la adquisición"". En cuanto a si ese paso por Contraloría identifica a los propietarios, la ministra indicó que ""identifica a todos los elementos y se autoriza la compra, y luego viene el proceso mismo de adquisición ¿Verdad? Y ahí ya entramos en lo que todos conocemos cuando compramos un departamento: las tasaciones, los estudios de títulos y luego el acto mismo de la adquisición del bien"". En esa línea, acotó que ""esto ocurre en un periodo de tiempo donde la estructura de propiedad puede cambiar (...) la estructura de propiedad tiene un peso y una valoración distinta en los distintos momentos. Contraloría tomó razón en un momento, pero al momento de hacer específicamente la adquisición era necesario hacer una nueva evaluación, y ahí se identificó que existían algunos impedimentos, y es por eso que se toma la decisión de no continuar con el proceso de compra"". ""Si bien por supuesto que se sabía a quién pertenecía la casa, el análisis legal final, el que gatilla la decisión, solo se podía hacer en el momento previo al contrato de compra"", agregó, precisando que ""la estructura de propiedad de esa residencia ha cambiado en varias ocasiones"". Consultada respecto a si la estructura de propiedad cambió desde comenzó el Gobierno, Etcheverry advirtió que ""no me atrevería a decir porque ahí estuvieron los abogados trabajando con los abogados de la familia Allende"". En cuanto a por qué no se echa pie atrás sobre la compra con antelación, la secretaria de Estado explicó que ""antes el análisis legal que se hace, o más bien, no es que no considerara, sino que la estructura de propiedad no era el elemento relevante a considerar, y es por eso que se toma de razón por contraloría"". Defensa de la determinaciónEn lo relativo a la decisión de elegir la casa de Allende, Etcheverry apuntó que ""evidentemente que es prioritario para nuestro Gobierno el poder reconocer el aporte que han hecho presidentes electos democráticamente en la historia de nuestro país y eso motiva la decisión que se tomó"". ""Dado que estamos en democracia, a algunas personas puede que no les parezca que sea la mejor, pero eso es parte de la discusión democrática que se tiene que dar y que respetamos como Gobierno, por cierto, porque de eso se trata la decisión"", adujo. Sobre la división que puede generar la decisión, la ministra relevó que el ""Presidente Allende fue electo democráticamente y fue parte y objeto de un golpe de estado criminal que tuvimos la ocasión de conmemorar hace dos años atrás, que significó la muerte de muchas personas, que significó un quiebre democrático de nuestro país, que es importante recordar y construir historia a partir de aquello, y eso no es un hecho cuestionable. Eso es una verdad establecida"".",
http://www.emol.com/noticias/Nacional/2025/01/06/1153287/educacion-resultados-paes-mineduc.html,Resultados PAES: Aumenta puntaje promedio en test de Matemáticas y cae en Competencia Lectora,"En tanto, las brechas de puntaje más notorias siguen siendo entre los estudiantes egresados de establecimientos particulares pagados y aquellos de colegios subvencionados y públicos.","Esta mañana, las autoridades de Educación entregaron los resultados de de la Prueba de Acceso a la Educación Superior (PAES) y dieron inicio al proceso de postulación centralizada a las universidades adscritas al Sistema de Acceso.En la actividad participó el ministro de Educación, Nicolás Cataldo; el subsecretario de Educación Superior, Víctor Orellana; la rectora de la Universidad de Chile, Rosa Devés; y la directora del DEMRE, Leonor Varas. Este año se aplicaron las pruebas en dos instancias, invierno y regular, para las que se inscribieron en total 301.854 personas, la cifra más alta de inscripción. De estos postulantes, 23.310 se inscribieron tanto en la aplicación de invierno como en la regular.En cuanto a los datos más relevantes asociados a la rendición PAES regular (entre el 2 y 4 de diciembre), en el Mineduc destacaron varias cifras, entre ellas, que 256.134 personas rindieron alguna de las PAES, lo que representa un aumento de 1,7% respecto de la rendición del año anterior.La asistencia alcanzó un 87,1%, cifra levemente inferior al 87,6% de asistencia registrada en el proceso de admisión 2024.En tanto, aumentó el número de estudiantes habilitados/as para postular a las universidades del Sistema de Acceso, alcanzando las 231.006 personas (3% más que en el proceso anterior, incluyendo a quienes rindieron la PAES de invierno y regular).PuntajesAmbas pruebas de Matemática experimentaron una subida en el puntaje promedio (+22 puntos M1 y +7 puntos M2). En la prueba de Competencia Lectora se observa una ligera caída (-3 puntos), mientras que el puntaje promedio de Historia sube (+4 puntos) y el puntaje promedio de Ciencias es muy similar al año pasado (-1 punto). También subió el promedio en las pruebas obligatorias (+9 puntos).  Las brechas de puntaje se mantienen estables entre los grupos de interés en todas las pruebas. Solo se observa un cambio en la categoría para la brecha entre establecimientos particulares subvencionados y establecimientos públicos en la prueba de Competencia Matemática 2, donde la brecha pasa de ser ""despreciable"" a ""pequeña"" (Categorías D de Cohen). Las brechas más notorias siguen siendo entre las y los estudiantes egresadas/os de establecimientos particulares pagados y el resto (tanto particulares subvencionados como públicos). AdmisiónPara la admisión 2025 se observa una estabilización en la cantidad de estudiantes que rinden la prueba con ajustes. El aumento en la cantidad de estudiantes que rinden con ajustes en las aplicaciones regular e invierno es de 7% respecto al año pasado, mientras que entre 2023 y 2024 el crecimiento fue del 53%.Por tercer año se entregan las Distinciones a las Trayectorias Educativas (DTE), mecanismo creado para reconocer a las y los estudiantes más destacadas/os, relevando el contexto del que provienen.Para esta rendición se reconocen 333 DTEs (a 313 personas), 64 distinciones más que en el año anterior, producto de la ocurrencia de empates entre personas con iguales resultados en las PAES y no por cambios en el criterio de asignación de la DTE.Hitos del procesoEntre otros hitos que destaca el Mineduc, se encuentra que el Programa de Acceso a la Educación Superior (PACE), que en 2024 cumplió 10 años de implementación, aumentó el número de personas habilitadas para el proceso de admisión 2025 en un 26,5%, pasando de 13.986 habilitadas para la admisión 2024 a 17.696 para la admisión 2025, de las cuales 13.208 son egresadas de la generación actual, mientras que 4.488 personas son de la generación anterior.Además, por segundo año consecutivo se implementa la política Más Mujeres Científicas (+MC) y aumentaron sus cupos. Son más de 2.800 las vacantes adicionales exclusivas para mujeres en programas STEM, con tres nuevas instituciones que se suman a la política, lo que eleva a 42 el número total de universidades participantes de la iniciativa. ""Esto refleja el interés y el compromiso de las universidades por fomentar la participación de mujeres en estos programas"", destacaron desde el Mineduc.Fechas clave- 6 de enero a las 8:00: Entrega de resultados de la PAES Regular 2024.- 6 de enero a las 9:00: Inicio del período de postulación centralizada.- 9 de enero a las 13:00: Cierre del período de postulación centralizada.- 20 de enero a mediodía: Resultados del Proceso de Selección. - 21 de enero: Inicio del Proceso de Matrícula (convocadas/os del primer período).- 23 de enero: Fin Primer Período de Matrícula (convocadas/os del primer período).- 24 al 30 de enero: Segundo Periodo de Matrícula.",
http://www.emol.com/noticias/Nacional/2025/01/06/1153288/encuentran-hombre-independencia-homicidio.html,Encuentran cuerpo de hombre en plena calle de Independencia: Sospechan de homicidio,"El hallazgo ocurrió en las cercanías de la denominada ""Esquina de la muerte"", punto en el que ocurrió una serie de crímenes en los últimos meses.","Personal de Carabineros encontró esta madrugada el cuerpo de un hombre de aproximadamente 40 años en plena vía pública en la comuna de Independencia, Región Metropolitana, que habría sido víctima de un nuevo homicidio en la capital. Según explicó el mayor Estéfano Hernández, comisario de la Novena Comisaría Independencia, el hombre se precipitó en la calle Picarte, en las cercanías de la denominada ""Esquina de la muerte"", en Maruri con Rivera, punto en el que ocurrió una serie de crímenes en los últimos meses. Hernández señaló que si bien aún no se establece la hora exacta del hecho, el hombre cayó ""entre las 5 y 7 de la mañana"" frente a un domicilio. Cuando los uniformados arribaron al sector, la víctima se encontraba sin signos vitales. ""En la inspección ocular, solo superficial, se puede advertir que en la parte posterior de su espalda mantiene una herida cortopunzante, sin sangrado, pero también se advierte un golpe a la altura de la cabeza"", detalló el mayor, agregando que en el sitio del suceso se percibió un ""fuerte olor a alcohol"", por lo que este aspecto es materia de investigación. Consultado por la lesión cortante, el Hernández transmitió: ""Por el ángulo del corte que tiene en la espalda, se presume que tiene que haber una intervención de terceros"", ya que ""es muy difícil autopropinarse un tipo de lesión de ese tipo"".La víctima no portada con ningún documento de identificación, por lo que se trabaja en su reconocimiento. Parte de la investigación busca establecer o descartar si el hecho está vinculado con la ""Esquina de la muerte"". Por instrucción de la Fiscalía, personal especializado de Carabineros quedó a cargo de las diligencias del caso.",
http://www.emol.com/noticias/Nacional/2025/01/06/1153289/presion-carmona-gobierno-trabajando-pensiones.html,"Tras presión de Carmona: Gobierno dice estar ""trabajando intensamente"" por una reforma que aumente pensiones","El timonel del PC vio poco probable que el Ejecutivo avance en ""un proyecto que sea una burla"", frente a lo que la ministra relevó que aún se está en una etapa de negociaciones.","La ministra de Ciencias y vocera (s) de Gobierno, Aisén Etcheverry, abordó la dispersión oficialista sobre la reforma de pensiones, cuyo protocolo de acuerdo zanjado entre el Ejecutivo y el Senado dicta que el proyecto sea despachado a tercer trámite durante el mes de enero.  En particular, la secretaria de Estado fue consultada sobre las recientes declaraciones del presidente del Partido Comunista, Lautaro Carmona, quien vio poco probable que el Gobierno ""esté disponible para seguir adelante en un proyecto que no sea una reforma, en un proyecto que sea una burla"". A eso se le adicionó la ""desorientación"" del Partido Socialista sobre la iniciativa. ""El Gobierno ha tenido una posición súper clara respecto a pensiones. Está toda la voluntad de llegar a acuerdos y el acuerdo tiene que tener, por resultado, mejores pensiones para los jubilados y las jubiladas hoy y no en 20 años y esa es la posición en la que hemos trabajado todo este tiempo"", dijo a Tele13 Radio. En ese sentido, afirmó que ""como en toda democracia, esa negociación supone que hayan distintas miradas, distintos puntos de vista. El resultado de esa negociación se define al momento de la votación y ese es el momento en que el oficialismo entero esperamos y sabemos, porque así ha ocurrido en negociaciones anteriores, va a respaldar un acuerdo de pensiones que cumpla con ese objetivo"". ""Si no se cumple con ese objetivo, lo que ocurrió es que el sistema político no le respondió a las personas y eso es algo que como Gobierno estamos trabajando intensamente en que no ocurra"", añadió. Ahondando en la posición del Ejecutivo, afirmó que ""el objetivo es poder mejorar las pensiones. Para eso hemos trabajado todo este tiempo y esa es la necesidad de la ciudadanía y es a lo que tenemos que responder como políticos"". Sobre qué tan cerca está ese acuerdo, la ministra advirtió que ""los acuerdos no existen hasta que está el último minuto del acuerdo (...) hasta que se vota, y en ese minuto, bueno, estaremos acá contando, espero buenas noticias, porque son muchos los jubilados y las jubiladas que están esperando que ese acuerdo ocurra"".",
http://www.emol.com/noticias/Nacional/2025/01/06/1153294/marejadas-robo-dano.html,"Daños económicos, robos e incertidumbre: Las otras consecuencias de las marejadas",Un muerto y pérdidas millonarias en la zona norte del país se han registrado este último fin de semana.,"Marejadas anormales han azotado el borde costero entre las regiones de Arica y Biobío, dejando un saldo trágico con la muerte de un hombre en la playa Huala Huala, además de graves daños materiales que han expuesto a la comunidad a robos.Debido a la fuerza y proximidad de la marea, los buzos no han podido ingresar al mar para realizar sus labores de pesca, afectando fuertemente las ventas de la mejor época para la economía, según explican acuicultores de la zona.Tragedia en MichilaEn la playa Huala Huala, cerca de Michila, tres personas fueron arrastradas al mar cuando se encontraban haciendo pesca deportiva. Se desplegó un amplio operativo por parte de la Armada, Bomberos y Carabineros para realizar las labores de rescate.Dos de los pescadores fueron rescatados, pero el tercero fue encontrado sin vida tras casi una hora de búsqueda. El cuerpo de la víctima fue trasladado hasta el Servicio Médico Legal, mientras se realizan las diligencias correspondientes que den a conocer las circunstancias del accidente.Robos y pérdidas millonarias en CalderaEl puerto de Caldera fue una de las localidades más afectadas del pasado fin de semana tras las intensas marejadas, donde los acuicultores de la zona estiman pérdidas millonarias debido a la destrucción de infraestructura y cultivos.Julio Marín, lleva cultivando ostiones desde hace más de 20 años en la región y compara las  marejadas recientes con el efecto que tuvo el tsunami de Japón en las costas de Chile en 2015. Marín señala que hace 10 años ""el escenario fue de unas pocas horas, esto ya lleva días"".Algunos afectados estiman que las pérdidas ya superan los 30 millones de pesos, tanto por los daños materiales como por la imposibilidad de comercializar los productos dañados.Además de los daños materiales, se registraron robos de productos. Con los cultivos expuestos y deteriorados, algunas personas aprovechan la situación para llevarse los ostiones, mientras que los acuicultores, por temor a represalias, prefieren no intervenir.Los acuicultores señalaron que, a pesar de que las autoridades emitieron alertas por redes sociales, no hubo un contacto directo con ellos, como se hacía antes, lo cual creen que podría haber permitido prevenir algunos de los daños causados por la fuerza del mar.Felipe Rifo, Jefe del Centro Meteorológico de la Armada, señaló que para esta semana las olas no tendrán la misma intensidad que el fin de semana recién pasado y mantendrán el monitoreo constante del comportamiento del mar. El jueves 9 de enero podrían emitir un comunicado si las circunstancias lo requieren, considerando que se avecina otro fin de semana que atrae a los veraneantes a las costas del país.A través de la aplicación Playas Chile, la Armada publica cuáles son las playas habilitadas para ingresar, además de otras recomendaciones e información sobre el borde costero.",
http://www.emol.com/noticias/Nacional/2025/01/06/1153295/detienen-ofrecio-5-millones-carabineros.html,Detienen a mujer que ofreció $5 millones a carabineros para evitar aprehensión de su pareja,El arresto ocurrió cuando la mujer transfirió $250 mil. Los individuos quedaron a disposición del Ministerio Público.,"Carabineros informó hoy del caso de una mujer que ofreció un monto de $5 millones para evitar que sea detenida su pareja que conducía en estado de ebriedad. ¿El resultado? La policía uniformada aprehendió a ambos, quienes quedaron a disposición del Ministerio Público. El hecho tiene su origen cerca de las 22.00 horas de ayer domingo, cuando los funcionarios policiales de Curacaví realizaban controles vehiculares a la altura del kilómetro 31 de la Ruta 68. Durante el procedimiento, intentaron fiscalizar un vehículo, sin embargo, el conductor del transporte se fugó de lugar, evadiendo así el control. Por ello, la policía uniformada inició una persecución para detener al conductor. Minutos más tarde, el auto fue interceptado por efectivos policiales a la altura del kilómetro 15. Ahí detuvieron al automovilista, quien fue identificado con las iniciales J.M.J.C., que mostraba signos de encontrarse bajo los efectos del alcohol.Así, el conductor y su acompañante fueron trasladados hasta una unidad policial, donde la pareja del detenido -identificada como M.L.A.L.-, les manifestó a los carabineros que les podía transferir $5 millones a cambio de dejar sin efecto el procedimiento. En la unidad policial, la mujer transfirió $250 mil, por lo que los carabineros la detuvieron por el delito de cohecho. Por disposición del Ministerio Público, el conductor, que estaba en estado de ebriedad, quedó apercibido al artículo 26 del Código Procesal Penal, mientras que la mujer pasará hoy a control de detención.",
http://www.emol.com/noticias/Nacional/2025/01/06/1153296/vodanovic-acusa-gobierno-compra-allende.html,Vodanovic (PS) acusa desprolijidad del Gobierno en compra de casa de Allende y llama a asumir responsabilidades,"""La memoria del Presidente Allende se merece una explicación"", aseveró, agregando que es ""absolutamente injusto"" la exposición en la que se ha visto la familia.","La presidenta el Partido Socialista, Paulina Vodanovic, criticó al Gobierno por la fallida compra de la casa del expresidente Salvador Allende, al tiempo que exigió que se asuman responsabilidades y se ofrezcan explicaciones ""consistentes"".  En conversación con Radio Universo, la dirigenta oficialista indicó que ""uno no se explica cómo, habiendo pasado por tantas instancias, nadie advirtió lo que es algo que uno estudia, yo creo, no en el primer año, porque no se estudia constitucional en el primer año, pero en el primer año del derecho constitucional se estudian las inhabilidades de los parlamentarios y de los ministros"". En esa línea, sinceró que ""yo lamento mucho el episodio porque la verdad es que finalmente, algo que es una buena idea, que nosotros valoramos como partido, que se compren las casas de los expresidentes y que se pueda conservar la memoria histórica allí, bueno, ha terminado en un tema muy bochornoso"". De ese modo, afirmó que ""yo creo que aquí se cometió un grave error jurídico porque finalmente terminamos en lo que estamos y que me imagino que alguien asumirá esas responsabilidades"". ""Yo creo que cuando uno comete errores, alguien se tiene que hacer responsable de eso, el abogado. Yo no he visto el documento, pero debe tener hasta mosca. Las moscas son las firmas de responsabilidad de la administración pública"", agregó. Ahondando en ese punto, indicó que ""hay varias mosquitas. Alguien tendrá, imagino, que hacerse responsable de aquellas"", pero acotó que ""más que responsabilidades políticas, yo creo que alguien tiene que dar una explicación consistente de cómo no se dio cuenta de aquello y finalmente, la exposición a la que se ha visto la familia Allende, el legado del Presidente Allende, yo creo que es absolutamente injusto y efectivamente no hubo una prolijidad como la que se habría requerido en cualquier acto jurídico, pero más aún de la envergadura y connotación que este tenía"". Con todo, aseveró que ""la memoria del Presidente Allende se merece una explicación"".",
